RTENAME,StateNm,RouteID,U_S_R_I,id,h01_0,h01_11,h01_12,h01_21,h01_22,h01_23,h01_24,h01_31,h01_41,h01_42,h01_43,h01_52,h01_71,h01_81,h01_82,h01_90,h01_95
THORNTOWN,35,014,35_014,1424,0,102,0,5333,685,83,21,5,8042,31,546,0,456,3494,103753,964,63
THORNTOWN,35,014,35_014,1425,0,51,0,4999,608,95,10,0,3497,9,163,0,165,983,109888,1001,125
MIDDLETOWN,35,016,35_016,1426,0,200,0,6957,2735,451,83,0,14653,61,231,26,1116,14408,77632,869,175
MIDDLETOWN,35,016,35_016,1427,0,542,0,6351,4642,616,338,70,13073,35,392,33,1887,15644,74628,1077,187
MIDDLETOWN,35,016,35_016,1428,0,792,0,8112,8281,1910,896,106,7681,13,303,8,1872,12216,67379,1258,226
MIDDLETOWN,35,016,35_016,1429,0,932,0,9107,7231,1986,879,112,6507,7,328,2,1268,9992,76057,1362,262
MIDDLETOWN,35,016,35_016,1430,0,629,0,6449,3339,1000,272,8,7672,12,182,12,507,7472,94149,997,119
BRAZIL,35,022,35_022,1431,0,616,0,4921,1524,193,57,138,6643,8,945,5,11,3618,96767,1636,849
BRAZIL,35,022,35_022,1432,0,618,0,3811,1101,43,13,70,11168,5,716,0,43,2699,95869,2701,757
BRAZIL,35,022,35_022,1433,0,1564,0,4039,2157,253,99,245,19495,867,3763,13,119,6498,87526,1759,449
BRAZIL,35,022,35_022,1434,0,2679,0,4178,2132,326,108,380,25149,2120,9624,7,335,8137,56800,603,134
BRAZIL,35,022,35_022,1435,0,2642,0,10089,5177,1476,580,620,38311,1838,14096,17,972,12445,49750,15,121
BELMONT,35,023,35_023,1436,0,13078,0,2900,48,6,0,98,84743,647,3939,14,385,2364,1242,609,131
BELMONT,35,023,35_023,1437,0,1858,0,3999,89,21,1,16,98627,230,2992,7,496,4160,3628,91,23
BELMONT,35,023,35_023,1438,0,4016,0,5150,186,19,2,63,101780,161,3532,22,754,4902,3194,250,20
BELMONT,35,023,35_023,1439,0,3751,0,5332,154,20,5,63,104567,95,3124,50,902,3238,935,250,19
BELMONT,35,023,35_023,1440,0,1132,0,4844,188,39,8,21,87463,85,2040,49,1337,5323,12191,0,11
PIMENTO,35,021,35_021,1441,0,7110,0,5067,1265,169,48,158,32509,63,5860,9,363,18510,47756,2732,1007
PIMENTO,35,021,35_021,1442,0,7507,0,6835,3202,895,279,250,24971,57,7167,5,329,20712,26520,2484,1059
PIMENTO,35,021,35_021,1443,0,5113,0,8025,3299,1028,269,303,30015,81,6721,116,552,17062,50591,1908,923
PIMENTO,35,021,35_021,1444,0,1892,0,6440,2547,895,248,493,28029,255,5812,257,458,9255,72951,91,107
PIMENTO,35,021,35_021,1445,0,3772,0,5924,2781,907,384,644,18632,754,12703,175,389,11968,66780,222,126
VEVAY,35,040,35_040,1446,0,713,0,8618,3313,1245,798,46,41551,1425,10388,74,759,18438,20348,3594,25
VEVAY,35,040,35_040,1447,0,3100,0,7003,1626,665,454,33,55291,2719,16427,36,920,15589,8981,217,104
VEVAY,35,040,35_040,1448,0,1750,0,5769,236,18,4,7,66926,2414,21314,43,1349,12331,1905,89,118
VEVAY,35,040,35_040,1449,0,819,0,5407,217,25,7,12,65864,1079,18060,32,879,23991,2379,38,40
VEVAY,35,040,35_040,1450,0,297,0,5135,545,70,12,8,54454,3390,20600,28,392,29965,1257,384,2
INDIAN SPGS,35,035,35_035,1451,0,1482,0,5078,111,6,0,134,90502,227,2956,23,1837,4352,13708,755,163
INDIAN SPGS,35,035,35_035,1452,0,2924,0,4194,150,7,1,109,70965,130,2529,43,1679,18731,17787,562,125
INDIAN SPGS,35,035,35_035,1453,0,2978,0,4777,613,203,25,114,50797,27,3014,28,444,33870,20971,457,122
INDIAN SPGS,35,035,35_035,1454,0,3228,0,5337,1063,360,52,276,46743,88,3001,36,638,35755,22951,329,206
INDIAN SPGS,35,035,35_035,1455,0,2854,0,6327,1074,401,190,891,46335,117,3156,35,623,37045,20287,189,212
SCOTTSBURG,35,041,35_041,1456,0,1126,0,8418,3932,1666,673,19,44505,547,6589,2,332,24486,33474,1426,28
SCOTTSBURG,35,041,35_041,1457,0,937,0,9336,3958,1666,660,22,39233,107,4642,0,267,26748,41686,2662,95
SCOTTSBURG,35,041,35_041,1458,0,638,0,5862,606,31,1,4,41063,108,3005,8,261,18756,57711,1504,51
SCOTTSBURG,35,041,35_041,1459,0,413,0,4552,309,8,1,9,42212,93,2303,8,284,7090,57935,1480,76
SCOTTSBURG,35,041,35_041,1460,0,550,0,5149,451,68,34,60,43434,126,2719,1,310,12113,55218,649,56
NEW PHILA,35,038,35_038,1461,0,1189,0,7419,781,302,157,68,57838,184,5533,90,290,41885,10168,13,13
NEW PHILA,35,038,35_038,1462,0,1454,0,5706,481,196,69,18,69649,145,3786,62,527,22892,8325,151,13
NEW PHILA,35,038,35_038,1463,0,1293,0,5868,414,160,50,13,73334,325,4076,49,672,22419,11202,140,11
NEW PHILA,35,038,35_038,1464,0,589,0,4821,117,7,0,25,62276,327,2805,48,467,30215,20740,120,0
NEW PHILA,35,038,35_038,1465,0,823,0,4428,346,28,14,30,61007,255,2621,28,389,21854,23292,11,0
CORYDON,35,039,35_039,1466,0,148,0,4422,232,44,1,15,74046,1182,6855,52,806,21197,2845,69,102
CORYDON,35,039,35_039,1467,0,131,0,4528,192,52,32,1,68225,859,6589,64,1032,26594,3243,0,0
CORYDON,35,039,35_039,1468,0,437,0,4817,490,58,59,8,69451,868,7536,29,960,27206,2093,32,59
CORYDON,35,039,35_039,1469,0,596,0,4419,501,52,5,23,66429,825,8632,54,834,23463,5746,87,99
CORYDON,35,039,35_039,1470,0,343,0,6037,1370,683,211,749,43547,497,7423,44,360,34594,18984,85,53
ROCK VALLEY,36,034,36_034,1471,0,1584,0,4154,543,164,7,247,1596,0,212,6,6370,1579,98528,615,950
ROCK VALLEY,36,034,36_034,1472,0,31,0,4239,616,215,13,136,94,0,24,0,913,784,110825,0,315
ROCK VALLEY,36,034,36_034,1473,0,28,0,4780,815,299,13,195,234,0,35,6,866,1571,121570,5,165
ROCK VALLEY,36,034,36_034,1474,0,1170,0,6006,2300,1185,274,367,992,0,104,55,5334,2519,112705,601,3514
ROCK VALLEY,36,034,36_034,1475,0,1615,0,5616,2327,1212,293,362,1096,0,97,49,5695,3110,98101,912,5120
GAZA,36,033,36_033,1476,0,99,0,4422,579,199,9,22,23,0,262,35,889,2349,113673,0,562
GAZA,36,033,36_033,1477,0,64,0,4361,395,117,1,47,27,0,263,30,869,2768,113572,6,599
GAZA,36,033,36_033,1478,0,3,0,4519,496,226,1,45,6,0,170,12,277,733,116360,6,313
GAZA,36,033,36_033,1479,0,234,0,4713,1365,770,79,142,8,0,125,32,805,845,110197,23,1332
GAZA,36,033,36_033,1480,0,268,0,5158,1674,984,87,180,12,0,155,20,1216,1015,115249,23,1704
TITONKA,36,032,36_032,1481,0,462,0,5604,4376,1342,632,305,6680,1,103,6,2786,9303,71442,5132,2041
TITONKA,36,032,36_032,1482,0,164,0,3985,951,143,20,125,2786,5,22,0,762,6282,104335,1016,596
TITONKA,36,032,36_032,1483,0,128,0,4546,1338,204,52,45,278,5,2,0,399,1900,111035,128,333
TITONKA,36,032,36_032,1484,0,27,0,5035,1377,234,66,62,228,10,0,0,382,1338,136108,113,118
TITONKA,36,032,36_032,1485,0,56,0,5056,1143,262,56,63,182,10,16,0,441,2583,134513,143,526
KANAWHA,36,022,36_022,1486,0,6,0,3778,437,97,19,29,130,13,39,0,295,1367,106831,30,95
KANAWHA,36,022,36_022,1487,0,0,0,4436,497,116,27,28,59,6,26,0,289,1269,114666,36,80
KANAWHA,36,022,36_022,1488,0,13,0,4898,776,173,44,11,149,0,16,0,435,1701,117445,126,90
KANAWHA,36,022,36_022,1489,0,35,0,4973,836,178,50,15,90,7,24,0,312,2784,119407,152,166
KANAWHA,36,022,36_022,1490,0,25,0,4591,760,139,52,18,127,8,18,0,198,2497,112816,101,251
SIOUX CITY,36,028,36_028,1491,0,3389,0,4635,1639,175,16,89,306,0,14,0,3804,1095,111074,2773,3916
SIOUX CITY,36,028,36_028,1492,0,5225,0,4902,1843,259,14,126,410,31,14,0,5521,1197,97920,4386,3808
SIOUX CITY,36,028,36_028,1493,0,1617,0,7236,3285,885,102,154,575,2,19,3,10382,2679,106842,697,750
SIOUX CITY,36,028,36_028,1494,0,1049,0,12706,13208,5051,1811,183,1620,0,77,13,15917,3404,55367,218,431
SIOUX CITY,36,028,36_028,1495,0,2587,0,17878,24592,11940,7302,195,4601,0,92,26,18746,4455,23891,302,841
MCCALLSBURG,36,123,36_123,1496,0,130,0,4124,628,68,5,34,3303,7,851,0,1073,13997,99569,1176,629
MCCALLSBURG,36,123,36_123,1497,0,194,0,4649,1283,320,29,33,2941,9,482,0,983,10489,99906,3650,608
MCCALLSBURG,36,123,36_123,1498,0,198,0,4924,1768,549,54,20,3426,2,805,0,1478,8841,99355,4049,128
MCCALLSBURG,36,123,36_123,1499,0,54,0,5337,1431,329,56,14,931,0,379,0,644,3717,112920,6,14
MCCALLSBURG,36,123,36_123,1500,0,17,0,5154,768,146,24,11,48,0,74,0,582,2390,116659,6,49
SCRANTON,36,024,36_024,1501,0,598,0,4525,2120,420,36,11,281,0,124,0,372,3526,106505,119,273
SCRANTON,36,024,36_024,1502,0,665,0,4820,1911,412,23,73,464,0,210,0,647,5528,103333,304,452
SCRANTON,36,024,36_024,1503,0,80,0,3839,635,173,11,84,186,0,67,0,220,3087,108527,153,169
SCRANTON,36,024,36_024,1504,0,795,0,3684,555,138,89,74,93,0,14,0,705,2073,111454,52,1399
SCRANTON,36,024,36_024,1505,0,1005,0,4426,1288,259,112,65,1190,0,155,0,927,2706,110589,7,1513
BRYANT,36,006,36_006,1506,0,158,0,3947,1466,200,12,3,780,13,1058,0,1026,13353,95795,6,120
BRYANT,36,006,36_006,1507,0,117,0,3838,1329,199,24,14,1210,45,1450,0,2434,18327,90346,65,175
BRYANT,36,006,36_006,1508,0,127,0,3543,813,162,10,16,3204,82,3493,0,5447,21814,79397,361,1018
BRYANT,36,006,36_006,1509,0,178,0,3838,984,234,39,90,3838,79,4734,0,5581,17600,80948,921,3160
BRYANT,36,006,36_006,1510,0,98,0,3976,904,241,40,111,1814,18,2542,0,2443,9482,93462,819,3135
WASHINGTON,36,014,36_014,1511,0,1521,0,4158,757,115,24,93,9314,59,939,3,1177,6656,95305,3561,807
WASHINGTON,36,014,36_014,1512,0,1253,0,6983,4473,1030,441,63,5037,54,762,7,1941,7097,88567,4871,892
WASHINGTON,36,014,36_014,1513,0,480,0,6896,4368,1026,431,50,2370,7,356,6,1877,4649,88377,4650,1336
WASHINGTON,36,014,36_014,1514,0,25,0,4799,494,97,8,20,1625,0,183,0,894,5330,115647,2943,1788
WASHINGTON,36,014,36_014,1515,0,45,0,3879,481,180,11,16,67,0,15,0,1170,2976,106687,705,1678
PANTHER,36,013,36_013,1516,0,52,0,4507,695,202,20,148,281,6,204,0,395,4514,117059,191,219
PANTHER,36,013,36_013,1517,0,666,0,4585,948,183,39,25,2345,28,388,1,704,5345,110593,2077,555
PANTHER,36,013,36_013,1518,0,1565,0,5373,3140,709,395,311,3448,50,632,6,1831,6299,80276,5780,1157
PANTHER,36,013,36_013,1519,0,1219,0,6394,3738,791,406,276,2765,34,568,6,2072,4505,87008,5842,1700
PANTHER,36,013,36_013,1520,0,30,0,4403,468,75,6,1,852,0,79,0,920,4801,112139,2048,2603
WEST LIBERTY,36,007,36_007,1521,0,128,0,2385,2896,511,48,15,2873,206,1164,5,3205,22763,86515,182,64
WEST LIBERTY,36,007,36_007,1522,0,1490,0,2570,2962,722,150,82,4174,201,1453,5,5364,16413,78698,6423,2805
WEST LIBERTY,36,007,36_007,1523,0,1418,0,2853,2469,749,178,78,1480,0,649,0,4164,8469,92866,6811,2908
WEST LIBERTY,36,007,36_007,1524,0,3,0,2997,1573,305,51,45,125,0,163,0,1829,5918,111974,32,46
WEST LIBERTY,36,007,36_007,1525,0,33,0,4440,3246,833,220,23,265,9,399,0,2542,8939,100520,2186,805
NEOLA,36,015,36_015,1526,0,653,0,3225,1761,139,28,16,468,10,105,0,1621,8163,105478,1000,766
NEOLA,36,015,36_015,1527,0,57,0,2534,1680,96,11,13,71,0,14,0,961,9195,107979,15,123
NEOLA,36,015,36_015,1528,0,144,0,2334,2482,450,71,8,388,2,41,0,1233,9520,103672,42,105
NEOLA,36,015,36_015,1529,0,197,0,2703,3491,781,93,26,960,2,41,0,2154,10760,93719,76,162
NEOLA,36,015,36_015,1530,0,163,0,2977,3026,663,78,27,2054,0,35,0,2448,10629,100274,115,181
WALES,36,016,36_016,1531,0,127,0,3390,1064,26,0,6,4507,31,100,40,607,30770,88098,48,12
WALES,36,016,36_016,1532,0,574,0,2978,1445,61,5,3,3338,8,46,0,1349,24990,87494,159,58
WALES,36,016,36_016,1533,0,1049,0,2338,1722,98,21,271,4008,47,48,0,1440,20299,80663,1080,333
WALES,36,016,36_016,1534,0,933,0,2911,2215,164,32,270,3055,60,30,0,1957,14016,98320,679,350
WALES,36,016,36_016,1535,0,21,0,2991,1727,90,4,6,938,0,0,0,1383,7219,110174,51,13
MELROSE,36,003,36_003,1536,0,1691,0,3721,820,13,5,3,17944,110,1799,179,473,64061,31019,3278,5318
MELROSE,36,003,36_003,1537,0,529,0,3438,1581,75,6,14,13159,58,1292,72,154,68912,28160,531,535
MELROSE,36,003,36_003,1538,0,299,0,3153,1515,48,2,0,20710,83,2019,69,253,67382,25390,668,123
MELROSE,36,003,36_003,1539,0,12798,0,3353,1369,61,6,1,22473,568,3225,68,2355,42864,25571,360,1247
MELROSE,36,003,36_003,1540,0,21783,0,3682,1540,69,17,477,24492,504,3736,59,2614,36344,24682,253,2479
EXLINE,36,002,36_002,1541,0,373,0,3640,1884,115,19,15,25139,256,3114,22,120,65913,15751,399,57
EXLINE,36,002,36_002,1542,0,394,0,2887,1189,11,0,1,24336,402,2742,25,102,61926,17515,4238,931
EXLINE,36,002,36_002,1543,0,696,0,3354,1773,77,28,2,14698,305,1933,12,105,61933,30084,4317,1087
EXLINE,36,002,36_002,1544,0,575,0,3425,1744,78,28,2,10532,28,1425,32,78,77809,21774,73,100
EXLINE,36,002,36_002,1545,0,334,0,3292,907,17,0,1,11535,62,1413,77,182,72454,25955,192,88
BEDFORD,36,004,36_004,1546,0,198,0,3236,1017,4,0,23,23320,165,1395,270,1207,55588,41347,362,23
BEDFORD,36,004,36_004,1547,0,620,0,3500,1102,3,0,15,20319,305,1329,405,1218,59070,36305,1459,146
BEDFORD,36,004,36_004,1548,0,709,0,3662,704,29,3,0,14219,303,1084,353,1014,43756,50616,1224,147
BEDFORD,36,004,36_004,1549,0,261,0,3784,974,48,4,1,6673,100,554,314,469,39147,71227,636,55
BEDFORD,36,004,36_004,1550,0,163,0,3348,1377,19,0,2,2826,67,230,241,151,43081,82922,613,134
MT HAMILL,36,001,36_001,1551,0,3491,0,2625,1113,91,2,189,50640,347,936,125,1647,22187,30984,1260,274
MT HAMILL,36,001,36_001,1552,0,3096,0,3320,712,4,0,33,59239,840,1362,152,1406,25128,22528,931,137
MT HAMILL,36,001,36_001,1553,0,204,0,3316,1091,13,0,12,45937,1066,1358,123,538,29599,30861,1072,61
MT HAMILL,36,001,36_001,1554,0,128,0,3555,1142,25,0,5,26565,533,652,93,370,22994,66656,1947,186
MT HAMILL,36,001,36_001,1555,0,58,0,3605,956,85,16,6,5904,84,134,46,241,9091,104201,1501,166
HOLLENBERG,38,030,38_030,1556,0,1395,0,4186,388,52,2,49,9254,0,194,18,68974,132,50966,69,28
HOLLENBERG,38,030,38_030,1557,0,382,0,3523,238,4,0,12,8474,7,120,5,83294,351,27723,14,1
HOLLENBERG,38,030,38_030,1558,0,264,0,3784,273,1,0,0,8501,15,18,1,72393,113,40385,10,3
HOLLENBERG,38,030,38_030,1559,0,351,0,4092,385,46,42,35,4230,0,0,0,60645,349,56755,5,19
HOLLENBERG,38,030,38_030,1560,0,271,0,4364,498,71,44,20,2162,0,0,0,47727,225,71426,7,20
HANOVER,38,028,38_028,1561,0,1396,0,4582,1482,234,67,20,7652,0,564,0,43141,318,75306,77,0
HANOVER,38,028,38_028,1562,0,282,0,3963,562,24,4,0,5331,0,391,0,24042,694,85110,11,0
HANOVER,38,028,38_028,1563,0,273,0,4331,375,15,5,3,6003,16,206,24,28908,1237,78842,19,5
HANOVER,38,028,38_028,1564,0,1137,0,3864,672,21,6,4,11414,579,361,30,34140,663,67175,35,6
HANOVER,38,028,38_028,1565,0,1435,0,3782,743,20,7,5,10686,540,218,6,24847,31,80396,32,1
SENECA,38,029,38_029,1566,0,284,0,3400,1474,314,107,6,8818,36,21,69,35467,8546,51395,319,14
SENECA,38,029,38_029,1567,0,547,0,4194,2980,877,336,51,5463,2,7,26,23486,13235,73558,441,45
SENECA,38,029,38_029,1568,0,910,0,3967,2137,725,318,69,6133,13,30,26,20614,12109,81234,543,47
SENECA,38,029,38_029,1569,0,1422,0,3236,518,24,0,142,6851,65,28,141,30909,11329,63207,454,20
SENECA,38,029,38_029,1570,0,1577,0,2947,542,16,2,173,4925,38,23,141,21998,12152,61904,406,18
LEOVILLE,38,025,38_025,1571,0,61,0,3232,20,6,0,9,5,0,0,0,40428,279,79207,76,3
LEOVILLE,38,025,38_025,1572,0,0,0,3666,22,0,0,18,38,0,21,1,44221,388,74541,404,2
LEOVILLE,38,025,38_025,1573,0,6,0,4056,70,3,0,9,80,0,14,3,53297,62,69611,412,2
LEOVILLE,38,025,38_025,1574,0,2,0,4257,66,3,0,0,14,0,0,0,44884,249,73502,0,0
LEOVILLE,38,025,38_025,1575,0,19,0,4536,116,10,0,23,493,0,10,11,46827,237,70560,551,6
ROCK CREEK,38,027,38_027,1576,0,17638,0,5853,2427,104,16,25,18686,24,3587,35,861,63045,6514,710,2234
ROCK CREEK,38,027,38_027,1577,0,18882,0,5298,1730,59,9,25,34902,93,4032,15,644,54456,3092,1789,2524
ROCK CREEK,38,027,38_027,1578,0,1080,0,4132,857,9,0,3,29187,100,2168,12,1608,60761,23077,114,177
ROCK CREEK,38,027,38_027,1579,0,977,0,3829,716,21,7,5,20339,41,1034,6,2206,64003,29424,2,31
ROCK CREEK,38,027,38_027,1580,0,876,0,3608,511,4,0,5,28407,5,799,6,1335,74661,15614,11,32
GRANTVILLE,38,026,38_026,1581,0,918,0,3602,404,5,0,28,16815,59,2069,9,1042,62438,35428,333,194
GRANTVILLE,38,026,38_026,1582,0,848,0,3543,771,5,0,29,17508,64,2720,31,2574,81136,17044,10,33
GRANTVILLE,38,026,38_026,1583,0,854,0,4632,2859,315,68,92,16014,22,1902,36,2091,82255,18291,47,40
GRANTVILLE,38,026,38_026,1584,0,1467,0,4289,3302,313,67,97,19043,45,2987,22,526,69426,19504,224,641
GRANTVILLE,38,026,38_026,1585,0,3878,0,4141,3566,602,113,1042,19316,27,2520,25,837,46134,31342,1901,106
WREFORD,38,016,38_016,1586,0,3464,0,4009,7324,1959,640,211,17677,364,207,6,37046,2776,40862,1676,871
WREFORD,38,016,38_016,1587,0,1665,0,2491,1081,111,220,27,17518,621,184,0,57868,2190,29193,840,446
WREFORD,38,016,38_016,1588,0,215,0,2104,357,4,0,0,20051,382,225,5,65965,1873,20887,118,82
WREFORD,38,016,38_016,1589,0,166,0,2532,338,5,0,0,21680,158,334,5,83271,2100,19766,87,75
WREFORD,38,016,38_016,1590,0,287,0,3242,305,2,0,0,9504,0,142,0,74288,3394,28141,39,2
SOLOMON,38,118,38_118,1591,0,778,0,3736,412,4,0,1,2676,11,38,6,59864,411,56171,18,3
SOLOMON,38,118,38_118,1592,0,635,0,4117,349,2,0,1,1837,11,45,0,44207,446,74361,11,6
SOLOMON,38,118,38_118,1593,0,312,0,3715,344,11,0,11,2835,0,60,0,27379,805,76766,40,2
SOLOMON,38,118,38_118,1594,0,290,0,3981,363,8,0,0,2330,0,53,0,19876,877,88921,16,31
SOLOMON,38,118,38_118,1595,0,3332,0,4180,2130,441,147,37,6006,2,75,2,14744,1474,98254,601,462
KANOPOLIS,38,021,38_021,1596,0,510,0,2962,212,4,0,18,3166,0,0,0,93642,832,25286,61,14
KANOPOLIS,38,021,38_021,1597,0,1786,0,3154,298,15,5,139,5694,0,5,0,76481,663,38312,37,30
KANOPOLIS,38,021,38_021,1598,0,3590,0,2668,234,7,5,138,7649,0,5,1,70460,444,32462,181,55
KANOPOLIS,38,021,38_021,1599,0,1730,0,2734,105,1,0,3,6248,0,0,7,88794,2654,19075,400,35
KANOPOLIS,38,021,38_021,1600,0,1571,0,2216,138,0,0,6,5105,0,0,13,91350,1936,18848,67,12
ALBERT,38,020,38_020,1601,0,1546,0,4278,950,49,4,23,1793,0,17,0,22488,19,92228,431,588
ALBERT,38,020,38_020,1602,0,3386,0,4672,738,31,4,348,1130,0,6,0,17965,430,94350,538,809
ALBERT,38,020,38_020,1603,0,11412,0,4068,854,39,3,348,778,0,13,0,26501,407,62572,857,15058
ALBERT,38,020,38_020,1604,0,37621,0,2933,820,222,7,21,101,0,12,33,22489,140,33714,984,24971
ALBERT,38,020,38_020,1605,0,24820,0,3632,891,216,7,20,209,0,2,33,18415,0,69025,195,8313
ELLINOR,38,017,38_017,1606,0,1797,0,4304,3351,979,50,82,7317,1,240,6,35391,16992,51860,2178,861
ELLINOR,38,017,38_017,1607,0,1030,0,2530,1234,397,4,49,7142,1,120,18,60164,13751,36917,1565,501
ELLINOR,38,017,38_017,1608,0,985,0,2145,1444,368,3,20,6601,2,16,14,63954,11229,32653,648,558
ELLINOR,38,017,38_017,1609,0,1301,0,2212,1702,414,5,407,5897,2,49,16,63136,8820,36467,950,527
ELLINOR,38,017,38_017,1610,0,1851,0,3057,3308,723,70,399,5359,1,69,16,67833,8712,28277,927,584
LAPLAND,38,004,38_004,1611,0,1230,0,1346,581,14,1,5,3866,0,0,7,116624,3007,1369,190,32
LAPLAND,38,004,38_004,1612,0,931,0,1270,513,11,0,5,1997,0,0,0,115436,2268,0,39,28
LAPLAND,38,004,38_004,1613,0,758,0,2057,440,10,0,0,2497,1,0,4,106472,6563,286,4,2
LAPLAND,38,004,38_004,1614,0,780,0,3272,954,72,5,0,7963,1,34,4,84811,16619,5441,0,2
LAPLAND,38,004,38_004,1615,0,601,0,3722,844,67,6,0,8182,0,114,0,86189,15824,6563,11,6
LAKIN,38,012,38_012,1616,0,0,0,4632,97,0,0,7,20,0,0,150,15397,10729,97927,0,164
LAKIN,38,012,38_012,1617,0,6,0,4774,88,2,0,11,7,0,0,12,7145,9164,95383,0,182
LAKIN,38,012,38_012,1618,0,179,0,5071,93,4,0,105,12,0,0,85,26537,9874,77491,0,32
LAKIN,38,012,38_012,1619,0,3597,0,5339,285,36,5,120,29,0,0,54,31035,10241,67902,330,1102
LAKIN,38,012,38_012,1620,0,4200,0,5277,1847,474,82,232,22,0,0,78,44031,7618,42614,429,2081
ST JOHN,38,008,38_008,1621,0,76,0,3834,453,14,1,0,136,0,0,8,31085,172,75189,2478,2604
ST JOHN,38,008,38_008,1622,0,34,0,3940,920,116,22,0,122,0,0,6,32460,27,77643,715,37
ST JOHN,38,008,38_008,1623,0,111,0,4808,1021,142,36,6,132,0,10,6,23211,17,102214,1478,90
ST JOHN,38,008,38_008,1624,0,43,0,4903,343,7,0,0,31,0,10,0,21901,44,104001,1494,89
ST JOHN,38,008,38_008,1625,0,18,0,4834,397,1,0,5,8,0,0,0,13129,38,114692,176,47
HUMBOLDT,38,003,38_003,1626,0,329,0,3789,887,41,2,0,9872,0,736,8,270,83770,24248,45,3
HUMBOLDT,38,003,38_003,1627,0,456,0,3890,650,20,2,1,12613,0,413,7,575,68606,36771,41,7
HUMBOLDT,38,003,38_003,1628,0,461,0,3815,1028,39,2,264,16752,0,861,12,1766,59616,39416,13,3
HUMBOLDT,38,003,38_003,1629,0,1626,0,4531,4061,722,200,1273,16143,34,1057,10,1781,42078,45890,1082,279
HUMBOLDT,38,003,38_003,1630,0,1911,0,4672,3554,699,200,1022,18182,17,887,0,4996,40923,42512,1445,470
WELLINGTON,38,006,38_006,1631,0,1620,0,4118,1676,511,88,49,6810,0,46,0,28046,12,87410,839,21
WELLINGTON,38,006,38_006,1632,0,2721,0,3358,1178,205,25,41,9368,0,37,0,22075,43,69357,1673,31
WELLINGTON,38,006,38_006,1633,0,1947,0,3827,1267,70,0,31,7344,0,26,26,21771,48,84493,1068,17
WELLINGTON,38,006,38_006,1634,0,1082,0,4984,8545,1743,268,39,4091,0,26,28,31628,94,78319,431,75
WELLINGTON,38,006,38_006,1635,0,3455,0,7664,32228,10400,3713,58,2186,0,33,6,31409,78,32774,211,96
MISSLER,38,037,38_037,1636,0,107,0,3647,157,3,0,11,218,0,6,1,15864,184,107080,15,442
MISSLER,38,037,38_037,1637,0,56,0,3714,41,3,0,18,310,0,0,2,13947,2157,107032,12,316
MISSLER,38,037,38_037,1638,0,24,0,3182,19,1,0,35,276,0,6,1,26562,3536,94003,11,87
MISSLER,38,037,38_037,1639,0,195,0,4673,770,180,53,29,202,0,6,1,16689,2157,102125,0,662
MISSLER,38,037,38_037,1640,0,210,0,4777,805,180,53,62,214,0,0,12,13771,8889,98016,6,731
LONGTON,38,105,38_105,1641,0,1062,0,3127,880,27,5,0,12021,0,283,15,83829,20623,3107,25,40
LONGTON,38,105,38_105,1642,0,895,0,3588,812,23,4,5,7495,0,179,17,87359,16343,2952,21,14
LONGTON,38,105,38_105,1643,0,698,0,2996,435,1,1,131,8385,0,151,18,95500,9822,4508,8,6
LONGTON,38,105,38_105,1644,0,485,0,2128,258,0,1,77,14262,48,319,12,96312,7291,1298,6,11
LONGTON,38,105,38_105,1645,0,305,0,1874,169,1,0,13,24802,41,373,13,75301,19177,311,0,2
COLDWATER,38,010,38_010,1646,0,118,0,2736,173,18,0,25,47,0,0,0,99176,104,20499,1022,1073
COLDWATER,38,010,38_010,1647,0,11,0,3913,1110,453,95,28,6,0,0,0,103933,20,23856,607,551
COLDWATER,38,010,38_010,1648,0,113,0,4010,286,10,3,0,39,0,18,6,77212,14,46573,247,1
COLDWATER,38,010,38_010,1649,0,277,0,4339,110,3,1,0,39,0,18,20,85349,99,36000,337,6
COLDWATER,38,010,38_010,1650,0,268,0,4286,119,3,0,0,0,0,0,0,108795,89,15013,131,11
DALTON,38,007,38_007,1651,0,4355,0,9173,11173,3383,1367,165,8383,0,4,0,37359,1990,49557,4590,802
DALTON,38,007,38_007,1652,0,245,0,7500,2757,743,361,12,4730,0,47,0,31820,1489,72995,893,35
DALTON,38,007,38_007,1653,0,2070,0,5263,1370,583,339,119,7439,0,109,0,15283,2101,80330,4196,251
DALTON,38,007,38_007,1654,0,3597,0,3841,402,8,1,53,8391,0,71,0,22583,1591,75747,5467,1859
DALTON,38,007,38_007,1655,0,2060,0,3769,330,4,0,59,3859,0,15,0,19251,867,85405,3392,416
ASHLAND,38,011,38_011,1656,0,55,0,3060,23,0,0,0,8,0,0,235,87705,0,30321,43,113
ASHLAND,38,011,38_011,1657,0,26,0,3700,74,5,0,0,21,0,12,197,74099,0,40844,133,107
ASHLAND,38,011,38_011,1658,0,24,0,4276,102,9,0,0,13,0,12,258,91006,0,27294,177,18
ASHLAND,38,011,38_011,1659,0,25,0,4977,340,39,0,0,23,0,6,253,96946,0,11521,135,8
ASHLAND,38,011,38_011,1660,0,19,0,5062,324,34,0,5,24,0,8,108,117843,0,12880,175,55
MELROSE,38,001,38_001,1661,0,496,0,3617,641,107,18,36,13173,0,134,3,280,48272,62598,343,428
MELROSE,38,001,38_001,1662,0,1276,0,4638,975,121,17,146,11657,1,279,1,293,31222,76056,3220,249
