"RouteDataID","CountryNum","StateNum","Route","RPID","Year","AOU","Count10","Count20","Count30","Count40","Count50","StopTotal","SpeciesTotal","U_S_R_I"
6369412,840,"02","001",101,2018,1720,0,0,0,30,0,1,30,"02_001"
6369412,840,"02","001",101,2018,1940,2,0,0,0,0,2,2,"02_001"
6369412,840,"02","001",101,2018,2730,0,0,5,0,0,1,5,"02_001"
6369412,840,"02","001",101,2018,2890,0,0,2,0,0,1,2,"02_001"
6369412,840,"02","001",101,2018,3131,0,0,3,0,0,1,3,"02_001"
6369412,840,"02","001",101,2018,3160,8,6,10,2,2,22,28,"02_001"
6369412,840,"02","001",101,2018,3250,0,0,1,6,10,8,17,"02_001"
6369412,840,"02","001",101,2018,3260,0,0,0,1,5,3,6,"02_001"
6369412,840,"02","001",101,2018,3370,0,0,0,0,2,2,2,"02_001"
6369412,840,"02","001",101,2018,3390,1,1,0,1,1,4,4,"02_001"
6369412,840,"02","001",101,2018,3870,0,0,0,0,1,1,1,"02_001"
6369412,840,"02","001",101,2018,3940,0,2,0,1,1,4,4,"02_001"
6369412,840,"02","001",101,2018,4050,0,0,0,0,1,1,1,"02_001"
6369412,840,"02","001",101,2018,4090,2,3,0,1,1,6,7,"02_001"
6369412,840,"02","001",101,2018,4120,0,0,1,0,0,1,1,"02_001"
6369412,840,"02","001",101,2018,4230,0,5,0,3,1,5,9,"02_001"
6369412,840,"02","001",101,2018,4280,2,0,0,0,0,2,2,"02_001"
6369412,840,"02","001",101,2018,4440,0,0,0,2,0,2,2,"02_001"
6369412,840,"02","001",101,2018,4520,0,2,1,0,0,2,3,"02_001"
6369412,840,"02","001",101,2018,4560,1,0,1,1,0,3,3,"02_001"
6369412,840,"02","001",101,2018,4610,0,2,0,1,1,4,4,"02_001"
6369412,840,"02","001",101,2018,4650,0,2,0,0,1,3,3,"02_001"
6369412,840,"02","001",101,2018,4770,5,5,3,1,2,12,16,"02_001"
6369412,840,"02","001",101,2018,4880,6,27,2,8,12,26,55,"02_001"
6369412,840,"02","001",101,2018,4930,7,0,7,1,0,5,15,"02_001"
6369412,840,"02","001",101,2018,4950,1,3,2,2,0,5,8,"02_001"
6369412,840,"02","001",101,2018,4980,1,1,1,0,0,3,3,"02_001"
6369412,840,"02","001",101,2018,5010,4,0,5,2,2,8,13,"02_001"
6369412,840,"02","001",101,2018,5060,0,0,0,1,4,5,5,"02_001"
6369412,840,"02","001",101,2018,5110,0,2,0,2,0,2,4,"02_001"
6369412,840,"02","001",101,2018,5190,3,7,9,0,3,11,22,"02_001"
6369412,840,"02","001",101,2018,5290,0,2,0,6,6,11,14,"02_001"
6369412,840,"02","001",101,2018,5600,0,2,3,2,2,7,9,"02_001"
6369412,840,"02","001",101,2018,5630,0,0,1,1,0,2,2,"02_001"
6369412,840,"02","001",101,2018,5810,2,0,0,0,0,2,2,"02_001"
6369412,840,"02","001",101,2018,5870,1,3,1,2,0,6,7,"02_001"
6369412,840,"02","001",101,2018,5930,18,17,7,3,5,29,50,"02_001"
6369412,840,"02","001",101,2018,5970,0,0,1,0,0,1,1,"02_001"
6369412,840,"02","001",101,2018,5980,1,3,3,2,3,11,12,"02_001"
6369412,840,"02","001",101,2018,6040,0,0,1,1,0,2,2,"02_001"
6369412,840,"02","001",101,2018,6100,1,1,0,3,0,5,5,"02_001"
6369412,840,"02","001",101,2018,6110,4,0,0,5,0,3,9,"02_001"
6369412,840,"02","001",101,2018,6120,0,4,1,1,1,4,7,"02_001"
6369412,840,"02","001",101,2018,6130,3,1,5,2,2,11,13,"02_001"
6369412,840,"02","001",101,2018,6170,0,0,0,0,3,2,3,"02_001"
6369412,840,"02","001",101,2018,6240,0,1,0,2,2,5,5,"02_001"
6369412,840,"02","001",101,2018,6280,0,0,0,0,1,1,1,"02_001"
6369412,840,"02","001",101,2018,6310,2,3,0,0,2,5,7,"02_001"
6369412,840,"02","001",101,2018,6370,0,0,0,0,1,1,1,"02_001"
6369412,840,"02","001",101,2018,6630,0,0,0,2,0,2,2,"02_001"
6369412,840,"02","001",101,2018,6830,0,2,0,1,2,5,5,"02_001"
6369412,840,"02","001",101,2018,6882,2,1,1,0,0,3,4,"02_001"
6369412,840,"02","001",101,2018,7030,13,4,20,6,6,27,49,"02_001"
6369412,840,"02","001",101,2018,7050,5,1,5,3,1,13,15,"02_001"
6369412,840,"02","001",101,2018,7180,11,12,5,2,11,27,41,"02_001"
6369412,840,"02","001",101,2018,7270,0,2,1,1,1,5,5,"02_001"
6369412,840,"02","001",101,2018,7310,2,6,4,3,5,16,20,"02_001"
6369412,840,"02","001",101,2018,7360,0,0,0,0,1,1,1,"02_001"
6369412,840,"02","001",101,2018,7510,0,1,0,0,0,1,1,"02_001"
6369412,840,"02","001",101,2018,7550,0,0,0,1,0,1,1,"02_001"
6369412,840,"02","001",101,2018,7610,7,15,11,6,0,21,39,"02_001"
6369412,840,"02","001",101,2018,7660,3,4,3,2,1,12,13,"02_001"
6369412,840,"02","001",101,2018,22860,0,2,2,0,0,3,4,"02_001"
6368285,840,"02","007",101,2018,1720,0,0,6,0,0,1,6,"02_007"
6368285,840,"02","007",101,2018,1940,1,0,0,1,0,2,2,"02_007"
6368285,840,"02","007",101,2018,2730,0,0,0,1,2,3,3,"02_007"
6368285,840,"02","007",101,2018,3100,1,0,2,0,0,2,3,"02_007"
6368285,840,"02","007",101,2018,3160,8,14,12,11,4,33,49,"02_007"
6368285,840,"02","007",101,2018,3250,0,0,5,5,0,5,10,"02_007"
6368285,840,"02","007",101,2018,3260,0,0,0,2,0,2,2,"02_007"
6368285,840,"02","007",101,2018,3370,0,0,0,2,0,1,2,"02_007"
6368285,840,"02","007",101,2018,3600,0,0,2,0,0,1,2,"02_007"
6368285,840,"02","007",101,2018,3870,1,2,1,0,1,5,5,"02_007"
6368285,840,"02","007",101,2018,3940,0,1,0,0,1,2,2,"02_007"
6368285,840,"02","007",101,2018,4050,0,0,0,1,0,1,1,"02_007"
6368285,840,"02","007",101,2018,4090,4,5,2,0,3,13,14,"02_007"
6368285,840,"02","007",101,2018,4230,0,0,0,8,3,3,11,"02_007"
6368285,840,"02","007",101,2018,4280,0,0,0,0,1,1,1,"02_007"
6368285,840,"02","007",101,2018,4520,0,2,0,0,1,3,3,"02_007"
6368285,840,"02","007",101,2018,4560,6,4,1,1,1,10,13,"02_007"
6368285,840,"02","007",101,2018,4610,1,1,0,3,2,6,7,"02_007"
6368285,840,"02","007",101,2018,4770,6,2,3,4,3,15,18,"02_007"
6368285,840,"02","007",101,2018,4880,4,6,11,7,1,18,29,"02_007"
6368285,840,"02","007",101,2018,4930,0,25,2,7,0,6,34,"02_007"
6368285,840,"02","007",101,2018,4950,1,2,1,4,12,7,20,"02_007"
6368285,840,"02","007",101,2018,4980,0,9,5,1,0,6,15,"02_007"
6368285,840,"02","007",101,2018,5010,0,8,9,1,5,12,23,"02_007"
6368285,840,"02","007",101,2018,5060,3,0,2,1,1,5,7,"02_007"
6368285,840,"02","007",101,2018,5110,0,3,1,0,0,2,4,"02_007"
6368285,840,"02","007",101,2018,5190,0,0,0,2,0,1,2,"02_007"
6368285,840,"02","007",101,2018,5290,0,0,6,1,4,5,11,"02_007"
6368285,840,"02","007",101,2018,5600,0,1,4,1,2,8,8,"02_007"
6368285,840,"02","007",101,2018,5630,6,3,8,9,8,21,34,"02_007"
6368285,840,"02","007",101,2018,5810,0,1,0,0,0,1,1,"02_007"
6368285,840,"02","007",101,2018,5870,15,6,4,8,4,26,37,"02_007"
6368285,840,"02","007",101,2018,5930,15,11,2,8,10,27,46,"02_007"
6368285,840,"02","007",101,2018,5970,1,1,3,0,0,5,5,"02_007"
6368285,840,"02","007",101,2018,5980,22,13,15,13,9,37,72,"02_007"
6368285,840,"02","007",101,2018,6040,0,0,1,0,0,1,1,"02_007"
6368285,840,"02","007",101,2018,6080,2,0,0,1,0,3,3,"02_007"
6368285,840,"02","007",101,2018,6100,3,1,0,2,2,8,8,"02_007"
6368285,840,"02","007",101,2018,6120,2,18,5,106,30,7,161,"02_007"
6368285,840,"02","007",101,2018,6130,15,0,1,0,5,3,21,"02_007"
6368285,840,"02","007",101,2018,6170,0,1,0,0,0,1,1,"02_007"
6368285,840,"02","007",101,2018,6240,1,3,1,1,1,7,7,"02_007"
6368285,840,"02","007",101,2018,6280,0,0,1,0,0,1,1,"02_007"
6368285,840,"02","007",101,2018,6310,6,7,3,3,2,17,21,"02_007"
6368285,840,"02","007",101,2018,6410,1,1,0,0,0,2,2,"02_007"
6368285,840,"02","007",101,2018,6480,2,3,1,0,0,6,6,"02_007"
6368285,840,"02","007",101,2018,6630,1,0,0,0,0,1,1,"02_007"
6368285,840,"02","007",101,2018,6710,0,2,1,0,1,3,4,"02_007"
6368285,840,"02","007",101,2018,6730,0,3,0,1,1,4,5,"02_007"
6368285,840,"02","007",101,2018,6770,4,3,0,0,2,7,9,"02_007"
6368285,840,"02","007",101,2018,6810,1,3,3,2,0,9,9,"02_007"
6368285,840,"02","007",101,2018,6830,4,2,0,1,0,6,7,"02_007"
6368285,840,"02","007",101,2018,6870,2,0,0,0,0,2,2,"02_007"
6368285,840,"02","007",101,2018,6882,0,0,0,3,0,2,3,"02_007"
6368285,840,"02","007",101,2018,7030,1,1,8,6,8,17,24,"02_007"
6368285,840,"02","007",101,2018,7050,0,2,3,1,2,7,8,"02_007"
6368285,840,"02","007",101,2018,7180,7,10,3,7,4,22,31,"02_007"
6368285,840,"02","007",101,2018,7310,6,8,2,4,5,18,25,"02_007"
6368285,840,"02","007",101,2018,7360,0,4,1,2,5,6,12,"02_007"
6368285,840,"02","007",101,2018,7510,6,4,1,3,2,13,16,"02_007"
6368285,840,"02","007",101,2018,7550,1,4,2,1,0,8,8,"02_007"
6368285,840,"02","007",101,2018,7610,0,0,1,6,3,6,10,"02_007"
6368285,840,"02","007",101,2018,7660,1,3,5,3,0,10,12,"02_007"
6367751,840,"02","008",101,2018,1200,0,0,2,0,0,1,2,"02_008"
6367751,840,"02","008",101,2018,1320,0,0,2,0,0,1,2,"02_008"
6367751,840,"02","008",101,2018,1720,0,0,20,0,0,1,20,"02_008"
6367751,840,"02","008",101,2018,1940,0,1,2,1,0,4,4,"02_008"
6367751,840,"02","008",101,2018,1960,0,0,4,0,0,4,4,"02_008"
6367751,840,"02","008",101,2018,2010,0,0,2,0,0,2,2,"02_008"
6367751,840,"02","008",101,2018,2730,1,9,0,0,0,4,10,"02_008"
6367751,840,"02","008",101,2018,2890,1,2,0,0,0,3,3,"02_008"
6367751,840,"02","008",101,2018,3100,3,0,0,0,0,2,3,"02_008"
6367751,840,"02","008",101,2018,3160,7,12,5,2,1,16,27,"02_008"
6367751,840,"02","008",101,2018,3250,0,0,0,2,2,3,4,"02_008"
6367751,840,"02","008",101,2018,3260,0,0,0,0,1,1,1,"02_008"
6367751,840,"02","008",101,2018,3390,2,0,0,1,1,4,4,"02_008"
6367751,840,"02","008",101,2018,3430,0,0,0,1,0,1,1,"02_008"
6367751,840,"02","008",101,2018,3640,0,0,1,0,0,1,1,"02_008"
6367751,840,"02","008",101,2018,3870,2,1,0,0,1,4,4,"02_008"
6367751,840,"02","008",101,2018,4050,2,0,0,0,0,1,2,"02_008"
6367751,840,"02","008",101,2018,4060,0,2,0,0,0,2,2,"02_008"
6367751,840,"02","008",101,2018,4090,6,3,0,0,0,7,9,"02_008"
6367751,840,"02","008",101,2018,4160,1,0,0,0,0,1,1,"02_008"
6367751,840,"02","008",101,2018,4230,2,7,2,2,0,6,13,"02_008"
6367751,840,"02","008",101,2018,4280,0,1,0,0,0,1,1,"02_008"
6367751,840,"02","008",101,2018,4440,4,1,0,1,0,4,6,"02_008"
6367751,840,"02","008",101,2018,4560,5,2,0,1,5,11,13,"02_008"
6367751,840,"02","008",101,2018,4770,3,2,0,1,2,6,8,"02_008"
6367751,840,"02","008",101,2018,4880,15,15,8,7,2,23,47,"02_008"
6367751,840,"02","008",101,2018,4900,1,1,0,0,0,2,2,"02_008"
6367751,840,"02","008",101,2018,4930,0,11,9,0,2,5,22,"02_008"
6367751,840,"02","008",101,2018,4950,0,0,0,2,0,1,2,"02_008"
6367751,840,"02","008",101,2018,4980,0,119,8,6,0,12,133,"02_008"
6367751,840,"02","008",101,2018,5010,0,1,1,0,0,2,2,"02_008"
6367751,840,"02","008",101,2018,5060,1,0,0,0,0,1,1,"02_008"
6367751,840,"02","008",101,2018,5110,13,5,19,2,0,15,39,"02_008"
6367751,840,"02","008",101,2018,5190,0,0,2,0,0,2,2,"02_008"
6367751,840,"02","008",101,2018,5600,3,0,0,1,6,6,10,"02_008"
6367751,840,"02","008",101,2018,5630,0,4,1,2,0,5,7,"02_008"
6367751,840,"02","008",101,2018,5870,2,4,2,5,3,13,16,"02_008"
6367751,840,"02","008",101,2018,5930,8,6,6,4,5,24,29,"02_008"
6367751,840,"02","008",101,2018,5970,1,3,0,0,2,5,6,"02_008"
6367751,840,"02","008",101,2018,5980,10,8,1,7,4,22,30,"02_008"
6367751,840,"02","008",101,2018,6040,0,4,0,0,0,1,4,"02_008"
6367751,840,"02","008",101,2018,6100,0,0,0,1,0,1,1,"02_008"
6367751,840,"02","008",101,2018,6110,0,0,0,5,0,1,5,"02_008"
6367751,840,"02","008",101,2018,6120,0,0,117,30,0,4,147,"02_008"
6367751,840,"02","008",101,2018,6130,0,3,7,0,0,7,10,"02_008"
6367751,840,"02","008",101,2018,6140,0,0,0,1,0,1,1,"02_008"
6367751,840,"02","008",101,2018,6170,0,0,7,0,0,1,7,"02_008"
6367751,840,"02","008",101,2018,6240,1,0,0,1,6,6,8,"02_008"
6367751,840,"02","008",101,2018,6310,2,2,2,4,3,11,13,"02_008"
6367751,840,"02","008",101,2018,6480,0,0,0,2,0,2,2,"02_008"
6367751,840,"02","008",101,2018,6710,7,1,1,3,4,15,16,"02_008"
6367751,840,"02","008",101,2018,6730,1,0,0,2,1,4,4,"02_008"
6367751,840,"02","008",101,2018,6770,0,0,1,0,2,3,3,"02_008"
6367751,840,"02","008",101,2018,6830,4,3,1,1,1,8,10,"02_008"
6367751,840,"02","008",101,2018,6840,0,0,0,0,1,1,1,"02_008"
6367751,840,"02","008",101,2018,6882,0,0,2,0,0,2,2,"02_008"
6367751,840,"02","008",101,2018,7030,8,15,11,4,5,27,43,"02_008"
6367751,840,"02","008",101,2018,7050,2,1,0,2,1,6,6,"02_008"
6367751,840,"02","008",101,2018,7180,0,6,2,4,1,11,13,"02_008"
6367751,840,"02","008",101,2018,7290,1,1,0,0,4,4,6,"02_008"
6367751,840,"02","008",101,2018,7310,8,2,0,10,5,17,25,"02_008"
6367751,840,"02","008",101,2018,7360,0,0,0,2,4,4,6,"02_008"
6367751,840,"02","008",101,2018,7510,4,2,0,1,1,6,8,"02_008"
6367751,840,"02","008",101,2018,7550,2,0,0,1,2,4,5,"02_008"
6367751,840,"02","008",101,2018,7610,4,0,1,4,0,7,9,"02_008"
6367751,840,"02","008",101,2018,7660,4,5,4,0,2,9,15,"02_008"
6369916,840,"02","014",101,2018,2010,1,0,0,0,0,1,1,"02_014"
6369916,840,"02","014",101,2018,2890,0,0,1,0,0,1,1,"02_014"
6369916,840,"02","014",101,2018,3160,1,4,6,1,3,12,15,"02_014"
6369916,840,"02","014",101,2018,3250,0,0,0,0,2,2,2,"02_014"
6369916,840,"02","014",101,2018,3330,0,0,0,0,1,1,1,"02_014"
6369916,840,"02","014",101,2018,3390,0,1,0,1,0,2,2,"02_014"
6369916,840,"02","014",101,2018,3430,1,0,1,0,1,3,3,"02_014"
6369916,840,"02","014",101,2018,3870,1,1,0,1,1,4,4,"02_014"
6369916,840,"02","014",101,2018,3930,0,0,0,1,0,1,1,"02_014"
6369916,840,"02","014",101,2018,3940,0,0,2,4,1,7,7,"02_014"
6369916,840,"02","014",101,2018,4050,0,0,0,1,1,2,2,"02_014"
6369916,840,"02","014",101,2018,4060,0,1,1,1,0,3,3,"02_014"
6369916,840,"02","014",101,2018,4090,1,1,2,2,2,8,8,"02_014"
6369916,840,"02","014",101,2018,4230,0,6,4,0,9,8,19,"02_014"
6369916,840,"02","014",101,2018,4440,0,0,0,0,2,2,2,"02_014"
6369916,840,"02","014",101,2018,4520,1,4,2,1,2,9,10,"02_014"
6369916,840,"02","014",101,2018,4560,1,2,1,3,3,10,10,"02_014"
6369916,840,"02","014",101,2018,4610,0,0,0,0,1,1,1,"02_014"
6369916,840,"02","014",101,2018,4650,1,0,0,0,0,1,1,"02_014"
6369916,840,"02","014",101,2018,4770,0,1,4,10,3,13,18,"02_014"
6369916,840,"02","014",101,2018,4880,5,3,6,7,4,17,25,"02_014"
6369916,840,"02","014",101,2018,4900,0,0,0,0,1,1,1,"02_014"
6369916,840,"02","014",101,2018,4930,0,0,3,0,0,2,3,"02_014"
6369916,840,"02","014",101,2018,4950,1,3,3,1,2,9,10,"02_014"
6369916,840,"02","014",101,2018,4980,0,1,0,0,2,3,3,"02_014"
6369916,840,"02","014",101,2018,5010,0,0,1,0,0,1,1,"02_014"
6369916,840,"02","014",101,2018,5060,0,0,1,1,0,2,2,"02_014"
6369916,840,"02","014",101,2018,5110,0,0,6,4,2,8,12,"02_014"
6369916,840,"02","014",101,2018,5190,2,0,1,0,0,2,3,"02_014"
6369916,840,"02","014",101,2018,5290,2,0,0,0,0,2,2,"02_014"
6369916,840,"02","014",101,2018,5600,3,0,1,1,2,7,7,"02_014"
6369916,840,"02","014",101,2018,5630,1,0,0,1,0,2,2,"02_014"
6369916,840,"02","014",101,2018,5870,3,5,5,6,5,21,24,"02_014"
6369916,840,"02","014",101,2018,5930,14,13,8,5,6,35,46,"02_014"
6369916,840,"02","014",101,2018,5970,1,4,2,0,2,7,9,"02_014"
6369916,840,"02","014",101,2018,5980,0,3,4,0,3,9,10,"02_014"
6369916,840,"02","014",101,2018,6080,1,0,0,0,0,1,1,"02_014"
6369916,840,"02","014",101,2018,6100,1,1,1,0,0,3,3,"02_014"
6369916,840,"02","014",101,2018,6110,1,0,0,0,0,1,1,"02_014"
6369916,840,"02","014",101,2018,6120,0,1,6,1,0,4,8,"02_014"
6369916,840,"02","014",101,2018,6130,0,1,0,1,3,3,5,"02_014"
6369916,840,"02","014",101,2018,6170,0,0,1,0,0,1,1,"02_014"
6369916,840,"02","014",101,2018,6240,1,3,0,4,5,11,13,"02_014"
6369916,840,"02","014",101,2018,6280,1,4,1,1,0,7,7,"02_014"
6369916,840,"02","014",101,2018,6310,2,6,0,1,3,12,12,"02_014"
6369916,840,"02","014",101,2018,6390,1,0,0,0,0,1,1,"02_014"
6369916,840,"02","014",101,2018,6480,0,1,1,1,1,4,4,"02_014"
6369916,840,"02","014",101,2018,6710,7,4,5,5,1,21,22,"02_014"
6369916,840,"02","014",101,2018,6770,0,0,0,1,0,1,1,"02_014"
6369916,840,"02","014",101,2018,6810,0,0,4,1,0,5,5,"02_014"
6369916,840,"02","014",101,2018,6830,0,1,2,3,0,4,6,"02_014"
6369916,840,"02","014",101,2018,6840,0,0,0,3,4,7,7,"02_014"
6369916,840,"02","014",101,2018,6882,0,1,0,0,1,2,2,"02_014"
6369916,840,"02","014",101,2018,7030,2,1,3,1,10,15,17,"02_014"
6369916,840,"02","014",101,2018,7040,0,1,0,1,1,3,3,"02_014"
6369916,840,"02","014",101,2018,7050,1,1,2,0,3,6,7,"02_014"
6369916,840,"02","014",101,2018,7180,4,3,6,4,0,16,17,"02_014"
6369916,840,"02","014",101,2018,7270,2,1,3,2,4,11,12,"02_014"
6369916,840,"02","014",101,2018,7290,1,2,0,1,1,5,5,"02_014"
6369916,840,"02","014",101,2018,7310,9,8,5,5,3,26,30,"02_014"
6369916,840,"02","014",101,2018,7360,1,6,3,5,0,11,15,"02_014"
6369916,840,"02","014",101,2018,7510,4,7,3,5,1,17,20,"02_014"
6369916,840,"02","014",101,2018,7550,0,0,3,1,1,4,5,"02_014"
6369916,840,"02","014",101,2018,7610,1,0,3,3,1,7,8,"02_014"
6369916,840,"02","014",101,2018,7660,5,0,3,3,3,11,14,"02_014"
6370525,840,"02","017",101,2018,1940,0,1,0,1,0,2,2,"02_017"
6370525,840,"02","017",101,2018,3160,1,9,5,8,3,16,26,"02_017"
6370525,840,"02","017",101,2018,3260,0,0,0,0,1,1,1,"02_017"
6370525,840,"02","017",101,2018,3370,0,1,0,0,0,1,1,"02_017"
6370525,840,"02","017",101,2018,3390,1,0,1,1,0,3,3,"02_017"
6370525,840,"02","017",101,2018,3430,0,1,1,0,0,2,2,"02_017"
6370525,840,"02","017",101,2018,3870,3,2,2,2,2,10,11,"02_017"
6370525,840,"02","017",101,2018,3940,1,0,0,0,0,1,1,"02_017"
6370525,840,"02","017",101,2018,4090,1,6,3,0,0,8,10,"02_017"
6370525,840,"02","017",101,2018,4230,1,1,2,0,0,4,4,"02_017"
6370525,840,"02","017",101,2018,4520,1,0,1,2,1,5,5,"02_017"
6370525,840,"02","017",101,2018,4560,3,1,2,1,1,8,8,"02_017"
6370525,840,"02","017",101,2018,4650,0,1,0,0,0,1,1,"02_017"
6370525,840,"02","017",101,2018,4770,0,7,3,5,0,9,15,"02_017"
6370525,840,"02","017",101,2018,4880,16,4,4,13,1,17,38,"02_017"
6370525,840,"02","017",101,2018,4900,0,0,1,3,2,5,6,"02_017"
6370525,840,"02","017",101,2018,4930,0,4,0,0,0,1,4,"02_017"
6370525,840,"02","017",101,2018,4950,0,1,3,2,0,5,6,"02_017"
6370525,840,"02","017",101,2018,5060,1,1,0,0,0,2,2,"02_017"
6370525,840,"02","017",101,2018,5110,0,2,0,0,0,1,2,"02_017"
6370525,840,"02","017",101,2018,5190,0,0,2,0,0,1,2,"02_017"
6370525,840,"02","017",101,2018,5600,7,0,0,1,0,6,8,"02_017"
6370525,840,"02","017",101,2018,5870,3,1,2,1,3,10,10,"02_017"
6370525,840,"02","017",101,2018,5930,16,9,10,8,4,32,47,"02_017"
6370525,840,"02","017",101,2018,5970,0,1,0,0,2,3,3,"02_017"
6370525,840,"02","017",101,2018,5980,2,1,2,3,3,11,11,"02_017"
6370525,840,"02","017",101,2018,6080,0,1,0,0,0,1,1,"02_017"
6370525,840,"02","017",101,2018,6100,0,3,1,0,0,3,4,"02_017"
6370525,840,"02","017",101,2018,6110,0,0,4,12,0,3,16,"02_017"
6370525,840,"02","017",101,2018,6120,0,0,2,25,0,2,27,"02_017"
6370525,840,"02","017",101,2018,6130,0,2,0,0,1,2,3,"02_017"
6370525,840,"02","017",101,2018,6140,0,0,0,1,0,1,1,"02_017"
6370525,840,"02","017",101,2018,6170,0,3,0,0,1,3,4,"02_017"
6370525,840,"02","017",101,2018,6240,4,3,5,1,1,13,14,"02_017"
6370525,840,"02","017",101,2018,6280,1,1,0,0,0,2,2,"02_017"
6370525,840,"02","017",101,2018,6310,1,0,4,2,3,10,10,"02_017"
6370525,840,"02","017",101,2018,6390,0,0,0,0,1,1,1,"02_017"
6370525,840,"02","017",101,2018,6480,0,2,2,0,0,3,4,"02_017"
6370525,840,"02","017",101,2018,6710,1,1,0,4,1,6,7,"02_017"
6370525,840,"02","017",101,2018,6730,0,0,3,0,5,7,8,"02_017"
6370525,840,"02","017",101,2018,6770,0,0,1,0,0,1,1,"02_017"
6370525,840,"02","017",101,2018,6810,0,0,0,2,1,3,3,"02_017"
6370525,840,"02","017",101,2018,6830,0,1,2,1,1,5,5,"02_017"
6370525,840,"02","017",101,2018,6840,3,3,3,1,0,10,10,"02_017"
6370525,840,"02","017",101,2018,7030,1,3,2,7,2,14,15,"02_017"
6370525,840,"02","017",101,2018,7040,0,0,0,1,1,2,2,"02_017"
6370525,840,"02","017",101,2018,7050,0,5,0,1,3,6,9,"02_017"
6370525,840,"02","017",101,2018,7180,8,6,9,1,6,23,30,"02_017"
6370525,840,"02","017",101,2018,7270,0,1,2,0,0,2,3,"02_017"
6370525,840,"02","017",101,2018,7290,0,0,2,0,0,1,2,"02_017"
6370525,840,"02","017",101,2018,7310,3,1,4,2,1,11,11,"02_017"
6370525,840,"02","017",101,2018,7360,2,1,2,0,0,5,5,"02_017"
6370525,840,"02","017",101,2018,7510,4,4,4,0,0,7,12,"02_017"
6370525,840,"02","017",101,2018,7550,3,2,1,0,3,8,9,"02_017"
6370525,840,"02","017",101,2018,7660,1,4,0,2,3,7,10,"02_017"
6368948,840,"02","019",101,2018,1440,0,0,2,0,0,1,2,"02_019"
6368948,840,"02","019",101,2018,1940,0,0,1,0,0,1,1,"02_019"
6368948,840,"02","019",101,2018,1960,0,0,3,0,0,1,3,"02_019"
6368948,840,"02","019",101,2018,2890,1,0,0,0,1,2,2,"02_019"
6368948,840,"02","019",101,2018,3100,1,0,0,0,0,1,1,"02_019"
6368948,840,"02","019",101,2018,3160,1,1,2,1,3,7,8,"02_019"
6368948,840,"02","019",101,2018,3250,0,0,0,5,1,3,6,"02_019"
6368948,840,"02","019",101,2018,3260,0,1,0,0,0,1,1,"02_019"
6368948,840,"02","019",101,2018,3730,1,0,0,0,0,1,1,"02_019"
6368948,840,"02","019",101,2018,3870,0,1,1,0,0,2,2,"02_019"
6368948,840,"02","019",101,2018,3940,0,0,0,1,1,2,2,"02_019"
6368948,840,"02","019",101,2018,4050,0,0,1,0,0,1,1,"02_019"
6368948,840,"02","019",101,2018,4090,0,3,1,0,1,5,5,"02_019"
6368948,840,"02","019",101,2018,4160,3,0,0,0,0,2,3,"02_019"
6368948,840,"02","019",101,2018,4230,0,2,2,0,0,2,4,"02_019"
6368948,840,"02","019",101,2018,4280,0,2,0,0,0,1,2,"02_019"
6368948,840,"02","019",101,2018,4440,1,0,0,2,2,3,5,"02_019"
6368948,840,"02","019",101,2018,4520,0,0,2,1,0,3,3,"02_019"
6368948,840,"02","019",101,2018,4560,2,3,1,1,3,10,10,"02_019"
6368948,840,"02","019",101,2018,4610,1,3,2,1,1,8,8,"02_019"
6368948,840,"02","019",101,2018,4650,0,0,0,0,2,2,2,"02_019"
6368948,840,"02","019",101,2018,4770,1,6,6,1,3,14,17,"02_019"
6368948,840,"02","019",101,2018,4880,10,12,8,10,4,25,44,"02_019"
6368948,840,"02","019",101,2018,4900,0,1,1,0,0,2,2,"02_019"
6368948,840,"02","019",101,2018,4930,0,2,0,0,0,1,2,"02_019"
6368948,840,"02","019",101,2018,4950,0,2,1,1,0,4,4,"02_019"
6368948,840,"02","019",101,2018,4980,0,2,3,1,0,3,6,"02_019"
6368948,840,"02","019",101,2018,5010,0,0,3,1,0,2,4,"02_019"
6368948,840,"02","019",101,2018,5060,0,0,1,0,0,1,1,"02_019"
6368948,840,"02","019",101,2018,5110,0,0,1,0,0,1,1,"02_019"
6368948,840,"02","019",101,2018,5600,2,2,0,0,4,7,8,"02_019"
6368948,840,"02","019",101,2018,5870,0,1,2,5,0,8,8,"02_019"
6368948,840,"02","019",101,2018,5930,8,4,10,4,5,26,31,"02_019"
6368948,840,"02","019",101,2018,5970,0,0,0,2,0,1,2,"02_019"
6368948,840,"02","019",101,2018,5980,7,1,6,7,5,23,26,"02_019"
6368948,840,"02","019",101,2018,6100,1,0,0,2,3,5,6,"02_019"
6368948,840,"02","019",101,2018,6110,0,6,0,34,0,2,40,"02_019"
6368948,840,"02","019",101,2018,6120,0,0,14,0,0,3,14,"02_019"
6368948,840,"02","019",101,2018,6130,0,7,9,6,2,6,24,"02_019"
6368948,840,"02","019",101,2018,6240,4,3,1,3,4,14,15,"02_019"
6368948,840,"02","019",101,2018,6280,0,1,0,0,0,1,1,"02_019"
6368948,840,"02","019",101,2018,6310,7,5,3,8,7,25,30,"02_019"
6368948,840,"02","019",101,2018,6360,1,1,0,0,0,2,2,"02_019"
6368948,840,"02","019",101,2018,6370,0,0,1,0,1,2,2,"02_019"
6368948,840,"02","019",101,2018,6380,1,0,0,0,0,1,1,"02_019"
